0,1,2,3,4,5,6
3,2,4331.026,4331.923,4052.821,4197.692,4356.538
3,2,4341.282,4340.385,4067.436,4211.026,4374.615
3,2,4346.923,4338.333,4070.641,4211.282,4373.205
3,2,4354.231,4335.256,4081.667,4216.538,4372.436
3,2,4347.051,4339.103,4086.795,4222.949,4369.231
3,2,4338.846,4355.256,4078.077,4220.769,4360.897
3,2,4344.103,4371.795,4070.769,4213.462,4362.564
3,2,4330.256,4357.051,4057.436,4195.641,4356.154
3,2,4316.923,4330.641,4047.179,4183.59,4342.692
3,2,4342.564,4341.538,4057.308,4200.513,4355.256
3,2,4357.051,4359.744,4058.846,4218.077,4372.821
3,2,4338.846,4340.256,4051.154,4211.795,4364.103
3,2,4341.282,4327.692,4070.128,4208.462,4357.821
3,2,4353.077,4349.103,4083.462,4217.564,4364.103
3,2,4339.359,4354.744,4064.872,4215.128,4361.154
3,2,4336.41,4343.333,4071.154,4208.333,4359.744
3,2,4354.359,4348.59,4102.051,4217.692,4365.897
3,2,4353.59,4347.051,4091.538,4226.795,4358.718
3,2,4338.59,4335.641,4060,4220.897,4346.795
3,2,4335.385,4348.846,4061.923,4220.641,4347.564
3,2,4339.744,4360.256,4078.974,4234.103,4349.103
3,2,4346.795,4345.513,4087.821,4240.513,4345.513
3,2,4350.256,4339.487,4087.436,4232.564,4340.769
3,2,4340.385,4341.026,4068.205,4219.744,4329.744
3,2,4338.205,4336.538,4057.308,4216.026,4325.385
3,2,4353.974,4351.795,4079.103,4228.205,4335.385
3,2,4348.718,4362.692,4085,4227.821,4327.436
3,2,4323.59,4339.744,4059.359,4198.077,4302.179
3,2,4332.436,4336.923,4063.718,4188.333,4307.308
3,2,4359.359,4364.744,4097.051,4216.667,4335.385
3,2,4351.026,4361.026,4094.231,4223.333,4336.667
3,2,4328.462,4335.256,4056.667,4195.128,4312.821
3,2,4324.359,4332.436,4040.128,4183.077,4296.667
3,2,4328.205,4338.846,4063.077,4197.436,4301.41
3,2,4340.641,4338.205,4092.308,4211.41,4317.949
